TimeStamp,D1_Commanded_Torque,D1_DC_Bus_Voltage,D2_Motor_Speed,IVT_Result_I
1718634531264.976563,0,4.46719,0,-4.41859
1718634531273.976318,0,4.4,0,-5.36593
1718634531282.975830,0,4.5328,0,-6
1718634531291.975586,0,4.6,0,-6
1718634531300.975342,0,4.6,0,-5.867
1718634531309.975098,0,4.93195,0,-4.63976
1718634531318.974854,0,5.1,0,-3.41252
1718634531327.974609,0,4.76808,0,-3.94336
1718634531336.974365,0,4.93191,0,-5.36437
1718634531345.974121,0,4.7681,0,-5.00518
1718634531354.973877,0,5.06463,0,-3.20522
1718634531363.973633,0,5.3,0,-2.59473
1718634531372.973389,0,4.8354,0,-4.39468
1718634531381.973145,0,4.73274,0,-6.09731
1718634531390.972900,0,4.9991,0,-6.99729
1718634531399.972656,0,4.76819,0,-7.89727
1718634531408.972412,0,4.9318,0,-6.80414
1718634531417.972168,0,4.90093,0,-5.45417
1718634531426.971924,0,4.8,0,-5
1718634531435.971680,0,4.8,0,-5
1718634531444.971436,0,4.5346,0,-4.20571
1718634531453.971191,0,4.99712,0,-2.40576
1718634531462.970947,0,4.57022,0,-1.49274
1718634531471.970459,0,4.59803,0,-3.74261
1718634531480.970215,0,4.99901,0,-6
1718634531489.969971,0,4.901,0,-6
1718634531498.969727,0,4.8,0,-6
1718634531507.969482,0,4.8,0,-4.42908
1718634531516.969238,0,4.99897,0,-2.06073
1718634531525.968994,0,4.90103,0,-2.24225
1718634531534.968750,0,4.99896,0,-4.49219
1718634531543.968506,0,4.90105,0,-5.85864
1718634531552.968262,0,4.66737,0,-5.43008
1718634531561.968018,0,4.73262,0,-5
1718634531570.967773,0,4.66738,0,-4.10322
1718634531579.967529,0,4.6,0,-3.20325
1718634531588.967285,0,4.73261,0,-1.95491
1718634531597.967041,0,4.6674,0,-0.604944
1718634531606.966797,0,4.6,0,-1.49004
1718634531615.966553,0,4.73259,0,-4.18997
1718634531624.966309,0,4.8,0,-6.74158
1718634531633.966064,0,4.8,0,-8.99152
1718634531642.965820,0,5.13143,0,-10.8551
1718634531651.965576,0,4.96858,0,-9.50516
1718634531660.965088,0,4.66744,0,-8.15524
1718634531669.964844,0,4.6,0,-7.20352
1718634531678.964600,0,4.6,0,-6.30354
1718634531687.964355,0,4.93135,0,-4.80713
1718634531696.964111,0,4.63612,0,-3.00718
1718634531705.963867,0,4.53253,0,-2.19819
1718634531714.963623,0,4.73253,0,-2.64818
1718634531723.963379,0,4.66748,0,-3
1718634531732.963135,0,4.93129,0,-3
1718634531741.962891,0,4.63622,0,-3
1718634531750.962646,0,4.5325,0,-4.28038
1718634531759.962402,0,4.7325,0,-5.56606
1718634531768.962158,0,4.66751,0,-5.6862
1718634531777.961914,0,4.73249,0,-5.21253
1718634531786.961670,0,4.8,0,-4.29119
1718634531795.961426,0,4.8,0,-3.00551
1718634531804.961182,0,4.8,0,-1.79356
1718634531813.960938,0,5.13116,0,-0.846217
1718634531822.960693,0,4.96885,0,-0.288208
1718634531831.960449,0,4.8,0,-2.98813
1718634531840.960205,0,4.8,0,-5.68806
1718634531849.959717,0,4.99866,0,-8.2742
1718634531858.959473,0,4.76892,0,-10.8456
1718634531867.959229,0,5.0635,0,-9.65089
1718634531876.958984,0,4.83652,0,-5.38785
1718634531885.958740,0,4.93104,0,-2.81149
1718634531894.958496,0,5.1,0,-2.38293
1718634531903.958252,0,4.63658,0,-2.14374
1718634531912.958008,0,4.4,0,-3.4937
1718634531921.957764,0,4.86338,0,-4.84366
1718634531930.957520,0,4.90142,0,-5.39788
1718634531939.957275,0,4.99858,0,-5.84786
1718634531948.957031,0,4.90143,0,-6
1718634531957.956787,0,4.99856,0,-6
1718634531966.956543,0,5.1,0,-6.79131
1718634531975.956299,0,5.23236,0,-8.59126
1718634531984.956055,0,4.96911,0,-9.41318
1718634531993.955811,0,5.13088,0,-6.71326
1718634532002.955566,0,4.96914,0,-4
1718634532011.955322,0,4.99851,0,-4.85289
1718634532020.955078,0,4.9015,0,-5.71001
1718634532029.954834,0,4.99849,0,-5.10677
1718634532038.954346,0,5.1,0,-3.75685
1718634532047.954102,0,4.90153,0,-3.62433
1718634532056.953857,0,4.99846,0,-5.04535
1718634532065.953613,0,4.76924,0,-6.44304
1718634532074.953369,0,4.4677,0,-7.79301
1718634532083.953125,0,4.53229,0,-8.95461
1718634532092.952881,0,4.46771,0,-8.52605
1718634532101.952637,0,4.53228,0,-8.09749
1718634532110.952393,0,4.6,0,-6.17042
1718634532119.952148,0,4.93067,0,-3.80207
1718634532128.951904,0,4.76934,0,-3.2976
1718634532137.951660,0,4.93065,0,-3.74758
1718634532146.951416,0,4.63711,0,-4.94081
1718634532155.951172,0,4.4,0,-7.08361
1718634532164.950928,0,4.86285,0,-8.80981
1718634532173.950684,0,4.76941,0,-7.00986
1718634532182.950439,0,4.73223,0,-5.20991
1718634532191.950195,0,4.66777,0,-3.01245
1718634532200.949951,0,4.93055,0,-0.762512
1718634532209.949707,0,4.76946,0,-1.18994
1718634532218.949219,0,4.4678,0,-2.98984
1718634532227.948975,0,4.4,0,-4
1718634532236.948730,0,4.4,0,-4
1718634532245.948486,0,4.53219,0,-4.09742
1718634532254.948242,0,4.73218,0,-4.54741
1718634532263.947998,0,4.53564,0,-5
1718634532272.947754,0,4.53217,0,-4.14783
1718634532281.947510,0,4.93042,0,-3.29071
1718634532290.947266,0,4.63743,0,-2.06096
1718634532299.947021,0,4.53216,0,-0.639944
1718634532308.946777,0,4.6,0,0
1718634532317.946533,0,4.6,0,0
1718634532326.946289,0,4.93035,0,-0.701497
1718634532335.946045,0,4.63753,0,-2.8443
1718634532344.945801,0,4.66426,0,-5
1718634532353.945557,0,4.53575,0,-4.05836
1718634532362.945313,0,4.4,0,-3.11102
1718634532371.945068,0,4.66423,0,-2.60275
1718634532380.944824,0,4.66789,0,-2.15276
1718634532389.944580,0,4.6,0,-3.69845
1718634532398.944336,0,4.7321,0,-6.26981
1718634532407.943848,0,4.99813,0,-7.53518
1718634532416.943604,0,4.7698,0,-6.11417
1718634532425.943359,0,4.93019,0,-5
1718634532434.943115,0,4.9019,0,-5
1718634532443.942871,0,4.8,0,-5
1718634532452.942627,0,4.66794,0,-5
1718634532461.942383,0,4.6,0,-5
1718634532470.942139,0,4.73205,0,-4.10868
1718634532479.941895,0,4.8,0,-2.75872
1718634532488.941650,0,4.8,0,-2
1718634532497.941406,0,4.66797,0,-2
1718634532506.941162,0,4.6,0,-2.58235
1718634532515.940918,0,4.73202,0,-5.28228
1718634532524.940674,0,4.53597,0,-8
1718634532533.940430,0,4.53201,0,-6.65894
1718634532542.940186,0,4.732,0,-5.30897
1718634532551.939941,0,5.13,0,-5
1718634532560.939697,0,4.97002,0,-5
1718634532569.939453,0,4.66801,0,-5
1718634532578.939209,0,4.6,0,-5
1718634532587.938965,0,4.73198,0,-4.85305
1718634532596.938477,0,4.53607,0,-4.40308
1718634532605.938232,0,4.66392,0,-4
1718634532614.937988,0,4.66804,0,-4
1718634532623.937744,0,4.3361,0,-4
1718634532632.937500,0,4.33194,0,-4.75595
1718634532641.937256,0,4.66388,0,-5.61307
1718634532650.937012,0,4.8,0,-4.44094
1718634532659.936768,0,4.8,0,-1.59892
1718634532668.936523,0,4.8,0,-0.590479
1718634532677.936279,0,4.53617,0,-1.94044
1718634532686.936035,0,4.86169,0,-3.09219
1718634532695.935791,0,4.77023,0,-3.52075
1718634532704.935547,0,4.92975,0,-3.94931
1718634532713.935303,0,4.90216,0,-4.39677
1718634532722.935059,0,4.66811,0,-4.84675
1718634532731.934814,0,4.73188,0,-5.59348
1718634532740.934570,0,4.8,0,-6.49346
1718634532749.934326,0,4.8,0,-6.60657
1718634532758.934082,0,4.9978,0,-5.70659
1718634532767.933838,0,4.77034,0,-4.80662
1718634532776.933594,0,4.6,0,-3.90664
1718634532785.933105,0,4.6,0,-3
1718634532794.932861,0,4.46816,0,-3.44664
1718634532803.932617,0,4.86143,0,-3.89663
1718634532812.932373,0,4.77042,0,-2.61353
1718634532821.932129,0,4.73183,0,-0.813574
1718634532830.931885,0,4.66818,0,-0.493188
1718634532839.931641,0,4.6,0,-1.39316
1718634532848.931396,0,4.6,0,-2.29314
1718634532857.931152,0,4.7318,0,-3.19312
1718634532866.930908,0,4.6682,0,-4.04655
1718634532875.930664,0,4.73179,0,-4.49653
1718634532884.930420,0,4.8,0,-4.94652
1718634532893.930176,0,5.12945,0,-5.39651
1718634532902.929932,0,4.97056,0,-5.8465
1718634532911.929688,0,4.66823,0,-6.29648
1718634532920.929443,0,4.33647,0,-6.74647
1718634532929.929199,0,4.33176,0,-6.25158
1718634532938.928955,0,4.53175,0,-4.53734
1718634532947.928711,0,4.73175,0,-3.2444
1718634532956.928467,0,4.66826,0,-5.61275
1718634532965.928223,0,4.92935,0,-8
1718634532974.927734,0,4.90241,0,-6.29948
1718634532983.927490,0,4.8,0,-4.58524
1718634532992.927246,0,4.99757,0,-3.11091
1718634533001.927002,0,4.90243,0,-1.76095
1718634533010.926758,0,4.99756,0,-1.98169
1718634533019.926514,0,4.77075,0,-4.23163
1718634533028.926270,0,4.73169,0,-5.61475
1718634533037.926025,0,4.53662,0,-3.81479
1718634533046.925781,0,4.66337,0,-2
1718634533055.925537,0,4.53664,0,-2.42503
1718634533064.925293,0,4.4,0,-2.85359
1718634533073.925049,0,4.66334,0,-3.93553
1718634533082.924805,0,4.66834,0,-5.35655
1718634533091.924561,0,4.6,0,-5.75377
1718634533100.924316,0,4.92913,0,-5.30378
1718634533109.924072,0,4.90253,0,-5.1462
1718634533118.923828,0,4.8,0,-5.59619
1718634533127.923584,0,4.8,0,-5.7691
1718634533136.923340,0,4.66837,0,-3.51917
1718634533145.923096,0,4.6,0,-1.26923
1718634533154.922607,0,4.6,0,-3.37678
1718634533163.922363,0,4.92902,0,-6.07671
1718634533172.922119,0,4.9026,0,-6.15398
1718634533181.921875,0,4.6684,0,-4.8683
1718634533190.921631,0,4.33682,0,-4
1718634533199.921387,0,4.46317,0,-4
1718634533208.921143,0,4.73158,0,-3.90394
1718634533217.920898,0,4.66842,0,-3.45396
1718634533226.920654,0,4.33686,0,-3
1718634533235.920410,0,4.46313,0,-6.39825
1718634533244.920166,0,4.6,0,-9.82673
1718634533253.919922,0,4.92888,0,-8.81898
1718634533262.919678,0,5.1,0,-5.50328
1718634533271.919434,0,4.90269,0,-2.77014
1718634533280.919189,0,5.12884,0,-0.520203
1718634533289.918945,0,4.83964,0,0.305013
1718634533298.918701,0,5.19187,0,-1.83779
1718634533307.918457,0,4.77663,0,-4
1718634533316.918213,0,4.53152,0,-2.21636
1718634533325.917969,0,4.6,0,-0.416406
1718634533334.917725,0,4.73151,0,-0.345886
1718634533343.917236,0,4.66851,0,-0.795862
1718634533352.916992,0,4.46851,0,-1.9834
1718634533361.916748,0,4.66297,0,-3.78335
1718634533370.916504,0,4.8,0,-5.43748
1718634533379.916260,0,4.8,0,-6.78744
1718634533388.916016,0,4.66853,0,-7.67939
1718634533397.915771,0,4.92865,0,-4.52948
1718634533406.915527,0,4.90282,0,-1.37957
1718634533415.915283,0,4.66855,0,-3.26151
1718634533424.915039,0,4.46855,0,-5.83287
1718634533433.914795,0,4.4,0,-5.96531
1718634533442.914551,0,4.86002,0,-4.07062
1718634533451.914307,0,5.23143,0,-3.58715
1718634533460.914063,0,4.84002,0,-4.93711
1718634533469.913818,0,4.6,0,-5.7266
1718634533478.913574,0,4.92853,0,-4.44092
1718634533487.913330,0,4.77148,0,-3.15524
1718634533496.913086,0,4.6,0,-2.60435
1718634533505.912842,0,4.7314,0,-2.15436
1718634533514.912598,0,4.8,0,-3.86714
1718634533523.912354,0,4.66861,0,-6.70916
1718634533532.911865,0,4.73137,0,-7.2983
1718634533541.911621,0,4.8,0,-6.01263
1718634533550.911377,0,4.8,0,-4.7988
1718634533559.911133,0,4.8,0,-3.85146
1718634533568.910889,0,5.12838,0,-3.18218
1718634533577.910645,0,5.16865,0,-4.98213
1718634533586.910400,0,5.1,0,-6.78208
1718634533595.910156,0,4.90299,0,-4.73996
1718634533604.909912,0,4.8,0,-2.1686
1718634533613.909668,0,4.8,0,-2.4729
1718634533622.909424,0,4.8,0,-5.17283
1718634533631.909180,0,4.40605,0,-5.83633
1718634533640.908936,0,4.79089,0,-2.23643
1718634533649.908691,0,4.90304,0,0.727393
1718634533658.908447,0,4.6687,0,-1.97253
1718634533667.908203,0,4.92823,0,-4.67246
1718634533676.907959,0,4.64049,0,-4.6046
1718634533685.907715,0,4.85949,0,-4.15461
1718634533694.907471,0,5.23128,0,-4.29537
1718634533703.907227,0,4.84055,0,-4.74536
1718634533712.906982,0,4.73127,0,-5.19535
1718634533721.906494,0,4.53749,0,-5.64532
1718634533730.906250,0,4.53125,0,-6.09531
1718634533739.906006,0,4.6,0,-6.5453
1718634533748.905762,0,4.73124,0,-6.99529
1718634533757.905518,0,4.8,0,-6.57593
1718634533766.905273,0,4.8,0,-6.14737
1718634533775.905029,0,4.8,0,-6.5905
1718634533784.904785,0,4.8,0,-7.49048
1718634533793.904541,0,4.99682,0,-6.97249
1718634533802.904297,0,5.1,0,-4.60413
1718634533811.904053,0,4.6408,0,-2.70959
1718634533820.903809,0,4.85919,0,-1.80962
1718634533829.903564,0,4.90321,0,-1.04303
1718634533838.903320,0,4.8,0,-1.47159
1718634533847.903076,0,4.8,0,-1.90015
1718634533856.902832,0,4.8,0,-2.69028
1718634533865.902588,0,4.53766,0,-3.59026
1718634533874.902344,0,4.4,0,-4
1718634533883.902100,0,4.66232,0,-4
1718634533892.901855,0,4.8,0,-4.43528
1718634533901.901611,0,4.66885,0,-5.78524
1718634533910.901123,0,4.6,0,-6.90989
1718634533919.900879,0,4.73113,0,-6.00991
1718634533928.900635,0,5.12781,0,-5.10994
1718634533937.900391,0,4.70996,0,-5
1718634533946.900146,0,4.66223,0,-5
1718634533955.899902,0,4.8,0,-3.82002
1718634533964.899658,0,4.8,0,-2.02007
1718634533973.899414,0,4.8,0,-1.77988
1718634533982.899170,0,4.8,0,-3.57983
1718634533991.898926,0,4.66891,0,-5.09495
1718634534000.898682,0,4.73108,0,-5.54493
1718634534009.898438,0,4.8,0,-5.99492
1718634534018.898193,0,4.8,0,-3.45766
1718634534027.897949,0,4.53787,0,-0.8863
1718634534036.897705,0,4.53106,0,-1.24162
1718634534045.897461,0,4.6,0,-3.13631
1718634534054.897217,0,4.6,0,-3.51028
1718634534063.896973,0,4.46896,0,-2.6103
1718634534072.896729,0,4.4,0,-2.41382
1718634534081.896484,0,4.4,0,-3.6995
1718634534090.896240,0,4.53103,0,-4.98518
1718634534099.895752,0,4.92754,0,-2.65901
1718634534108.895508,0,4.90348,0,-0.290656
1718634534117.895264,0,4.8,0,-1.18429
1718634534126.895020,0,4.8,0,-2.53425
1718634534135.894775,0,4.8,0,-2.7193
1718634534144.894531,0,4.8,0,-2.29074
1718634534153.894287,0,4.8,0,-3.013
1718634534162.894043,0,4.8,0,-6.16292
1718634534171.893799,0,4.8,0,-8.68717
1718634534180.893555,0,4.66903,0,-5.53726
1718634534189.893311,0,4.92741,0,-2.38734
1718634534198.893066,0,4.64165,0,-2.78931
1718634534207.892822,0,4.6619,0,-3.68928
1718634534216.892578,0,4.40716,0,-3.41074
1718634534225.892334,0,4.46188,0,-2.51077
1718634534234.892090,0,4.46906,0,-2.58381
1718634534243.891846,0,4.53093,0,-3.93378
1718634534252.891602,0,4.92731,0,-4.5271
1718634534261.891357,0,5.1,0,-2.27716
1718634534270.891113,0,4.90363,0,-0.0272217
1718634534279.890625,0,4.6691,0,-3.55625
1718634534288.890381,0,5.05814,0,-7.15615
1718634534297.890137,0,4.97277,0,-5.58845
1718634534306.889893,0,4.66911,0,-2.43854
1718634534315.889648,0,4.6,0,-2.86272
1718634534324.889404,0,4.92719,0,-6.2912
1718634534333.889160,0,4.64195,0,-8.50285
1718634534342.888916,0,4.66173,0,-6.1345
1718634534351.888672,0,4.8,0,-3.91113
1718634534360.888428,0,4.99628,0,-3.01116
1718634534369.888184,0,4.77288,0,-2.11118
1718634534378.887939,0,4.73084,0,-3.50246
1718634534387.887695,0,4.8,0,-5.2167
1718634534396.887451,0,4.66917,0,-6.51447
1718634534405.887207,0,4.6,0,-7.46181
1718634534414.886963,0,5.05787,0,-7.6113
1718634534423.886719,0,4.97296,0,-6.71133
1718634534432.886475,0,4.8,0,-6
1718634534441.886230,0,5.12701,0,-6
1718634534450.885986,0,4.973,0,-6
1718634534459.885742,0,4.99619,0,-5.60571
1718634534468.885254,0,4.77304,0,-5.15574
1718634534477.885010,0,4.92695,0,-5
1718634534486.884766,0,4.90384,0,-5
1718634534495.884521,0,4.99615,0,-4.80577
1718634534504.884277,0,5.23076,0,-4.35579
1718634534513.884033,0,5.16924,0,-4.0942
1718634534522.883789,0,4.64237,0,-4.54419
1718634534531.883545,0,4.98835,0,-4.99418
1718634534540.883301,0,4.97315,0,-4.55583
1718634534549.883057,0,4.8,0,-4.10585
1718634534558.882813,0,4.66927,0,-3.65586
1718634534567.882568,0,4.73072,0,-3.20587
1718634534576.882324,0,4.53856,0,-3
1718634534585.882080,0,4.53071,0,-3
1718634534594.881836,0,4.73071,0,-2.71182
1718634534603.881592,0,4.6693,0,-1.81184
1718634534612.881348,0,4.7307,0,-1.04197
1718634534621.881104,0,4.99604,0,-1.47053
1718634534630.880859,0,5.1,0,-1.89909
1718634534639.880615,0,4.64262,0,-2.72428
1718634534648.880371,0,4.53067,0,-3.67162
1718634534657.879883,0,4.6,0,-4.58799
1718634534666.879639,0,4.6,0,-5.48796
1718634534675.879395,0,4.73065,0,-6.18473
1718634534684.879150,0,4.8,0,-6.61329
1718634534693.878906,0,4.66936,0,-6.86123
1718634534702.878662,0,4.46936,0,-5.44021
1718634534711.878418,0,4.66126,0,-4.0192
1718634534720.878174,0,4.8,0,-4.84554
1718634534729.877930,0,4.8,0,-5.70266
1718634534738.877686,0,4.8,0,-6.29388
1718634534747.877441,0,5.25713,0,-6.74387
1718634534756.877197,0,4.65107,0,-7.19386
1718634534765.876953,0,4.4612,0,-7.64385
1718634534774.876709,0,4.73059,0,-7.71849
1718634534783.876465,0,4.8,0,-6.36853
1718634534792.876221,0,4.8,0,-5.01857
1718634534801.875977,0,4.99587,0,-5.42267
1718634534810.875732,0,5.1,0,-5.85123
1718634534819.875488,0,4.64302,0,-4.76306
1718634534828.875244,0,4.66112,0,-2.86837
1718634534837.875000,0,4.66944,0,-2.4875
1718634534846.874512,0,4.73054,0,-3.38745
1718634534855.874268,0,4.8,0,-4.14371
1718634534864.874023,0,5.12633,0,-4.5937
1718634534873.873779,0,4.58209,0,-4.91262
1718634534882.873535,0,4.78735,0,-4.01265
1718634534891.873291,0,4.90422,0,-3.11267
1718634534900.873047,0,4.8,0,-4.57461
1718634534909.872803,0,4.99576,0,-6.37456
1718634534918.872559,0,4.90425,0,-6.44071
1718634534927.872314,0,4.8,0,-5.58359
1718634534936.872070,0,4.66951,0,-4.84884
1718634534945.871826,0,4.6,0,-4.37517
1718634534954.871582,0,4.73048,0,-3.62568
1718634534963.871338,0,4.8,0,-1.82573
1718634534972.871094,0,4.8,0,-0.0257813
1718634534981.870850,0,4.8,0,-2.53453
1718634534990.870605,0,4.8,0,-5.10589
1718634534999.870361,0,4.8,0,-5.69103
1718634535008.870117,0,4.40866,0,-5.21736
1718634535017.869873,0,4.78699,0,-4.5362
1718634535026.869629,0,4.90435,0,-3.67908
1718634535035.869141,0,4.66957,0,-3.46729
1718634535044.868896,0,4.73042,0,-5.71722
1718634535053.868652,0,4.8,0,-7.96716
1718634535062.868408,0,5.38684,0,-19.5289
1718634535071.868164,0,6.67803,0,-31.2286
1718634535080.867920,0,8.30838,0,-41.5547
1718634535089.867676,0,9.87795,0,-51.4544
1718634535098.867432,0,11.2475,0,-55.7566
1718634535107.867188,0,12.6779,0,-55.3066
1718634535116.866943,0,14.4386,0,-55.1433
1718634535125.866699,0,16.2082,0,-55.5933
1718634535134.866455,0,17.8429,0,-55.87
1718634535143.866211,0,19.3777,0,-54.5201
1718634535152.865967,0,20.6821,0,-53.1701
1718634535161.865723,0,22.1428,0,-53.7866
1718634535170.865479,0,23.5472,0,-54.6865
1718634535179.865234,0,24.9124,0,-54.4135
1718634535188.864990,0,26.7033,0,-53.5135
1718634535197.864746,0,28.5078,0,-53.9662
1718634535206.864502,0,29.9471,0,-56.2161
1718634535215.864258,0,31.5077,0,-57.5561
1718634535224.863770,0,32.947,0,-55.4134
1718634535233.863525,0,34.703,0,-53.2706
1718634535242.863281,0,36.1818,0,-53
1718634535251.863037,0,37.4469,0,-53
1718634535260.862793,0,38.8771,0,-52.0743
1718634535269.862549,0,40.5074,0,-50.6533
1718634535278.862305,0,42.4027,0,-50
1718634535287.862061,0,43.7513,0,-50
1718634535296.861816,0,45.3375,0,-50.4655
1718634535305.861572,0,46.7164,0,-52.7154
1718634535314.861328,0,48.0769,0,-54.9653
1718634535323.861084,0,49.7071,0,-52.7847
1718634535332.860840,0,50.8861,0,-50.5348
1718634535341.860596,0,52.4372,0,-49.657
1718634535350.860352,0,54.2721,0,-49.207
1718634535359.860107,0,55.6162,0,-48.757
1718634535368.859863,0,56.7813,0,-48.307
1718634535377.859619,0,57.0698,0,-42.1378
1718634535386.859375,0,57.5859,0,-23.6883
1718634535395.859131,0,57.5745,0,-7.42957
1718634535404.858643,0,57.7255,0,-11.9293
1718634535413.858398,0,58.2906,0,-16.4292
1718634535422.858154,0,59.0858,0,-19.3574
1718634535431.857910,0,59.6604,0,-22.0574
1718634535440.857666,0,60.6461,0,-23.5858
1718634535449.857422,0,61.3603,0,-24.4857
1718634535458.857178,0,62.4762,0,-25.9643
1718634535467.856934,0,63.1302,0,-28.2142
1718634535476.856689,0,64.046,0,-30.7427
1718634535485.856445,0,64.7603,0,-34.3426
1718634535494.856201,0,65.3555,0,-37.9425
1718634535503.855957,0,66.2507,0,-35.4697
1718634535512.855713,0,67.1856,0,-32.8984
1718634535521.855469,0,67.8253,0,-32
1718634535530.855225,0,68.7807,0,-32
1718634535539.854980,0,69.5253,0,-30.9855
1718634535548.854736,0,70.2204,0,-28.6172
1718634535557.854492,0,70.9554,0,-27.8563
1718634535566.854248,0,71.7204,0,-30.5563
1718634535575.854004,0,72.9757,0,-32.9224
1718634535584.853760,0,73.6301,0,-32.1042
1718634535593.853271,0,74.4154,0,-31.2861
1718634535602.853027,0,75.7755,0,-30.6919
1718634535611.852783,0,76.1699,0,-30.2183
1718634535620.852539,0,76.8153,0,-30.7279
1718634535629.852295,0,77.9153,0,-32.0778
1718634535638.852051,0,78.6901,0,-32.0018
1718634535647.851807,0,79.7453,0,-28.8519
1718634535656.851563,0,80.4601,0,-26.2555
1718634535665.851318,0,81.4452,0,-28.9554
1718634535674.851074,0,82.3551,0,-31.6553
1718634535683.850830,0,82.9901,0,-33.5702
1718634535692.850586,0,84.0451,0,-35.3701
1718634535701.850342,0,84.63,0,-35.415
1718634535710.850098,0,85.415,0,-34.515
1718634535719.849854,0,86.19,0,-34.5775
1718634535728.849609,0,86.985,0,-35.9274
1718634535737.849365,0,88.4049,0,-36.3527
1718634535746.849121,0,89.13,0,-33.2028
1718634535755.848877,0,89.7199,0,-30.0529
1718634535764.848633,0,91.0398,0,-33.3709
1718634535773.848389,0,91.9899,0,-36.7994
1718634535782.847900,0,92.9147,0,-36.1533
1718634535791.847656,0,93.9497,0,-33.3113
1718634535800.847412,0,94.4949,0,-32.7271
1718634535809.847168,0,95.3796,0,-34.0771
1718634535818.846924,0,96.5146,0,-34.8644
1718634535827.846680,0,97.2248,0,-34.4359
1718634535836.846436,0,98.1795,0,-34.0073
1718634535845.846191,0,98.9248,0,-34.9312
1718634535854.845947,0,99.8795,0,-35.8785
1718634535863.845703,0,100.755,0,-34.0386
1718634535872.845459,0,101.455,0,-31.7886
1718634535881.845215,0,102.674,0,-31.5567
1718634535890.844971,0,103.72,0,-32.4138
1718634535899.844727,0,104.584,0,-33.4267
1718634535908.844482,0,105.614,0,-34.7767
1718634535917.844238,0,106.13,0,-35.9156
1718634535926.843994,0,107.044,0,-35.0156
1718634535935.843750,0,108.149,0,-34.1156
1718634535944.843506,0,109.214,0,-34.3922
1718634535953.843262,0,109.86,0,-34.8422
1718634535962.843018,0,110.584,0,-35.2922
1718634535971.842529,0,111.874,0,-35.7421
1718634535980.842285,0,112.789,0,-35.8079
1718634535989.842041,0,113.584,0,-35.3579
1718634535998.841797,0,114.16,0,-35.1842
1718634536007.841553,0,115.014,0,-36.0842
1718634536016.841309,0,116.114,0,-36.9841
1718634536025.841064,0,117.149,0,-35.737
1718634536034.840820,0,118.214,0,-34.4513
1718634536043.840576,0,118.47,0,-34
1718634536052.840332,0,119.244,0,-34
1718634536061.840088,0,120.673,0,-34.461
1718634536070.839844,0,121.589,0,-35.3181
1718634536079.839600,0,122.514,0,-35.8064
1718634536088.839355,0,123.16,0,-34.859
1718634536097.839111,0,123.884,0,-34.0839
1718634536106.838867,0,125.173,0,-34.9839
1718634536115.838623,0,125.57,0,-35.8839
1718634536124.838379,0,126.473,0,-36
1718634536133.838135,0,127.843,0,-36
1718634536142.837891,0,128.559,0,-35.0324
1718634536151.837646,0,129.543,0,-33.2325
1718634536160.837158,0,130.713,0,-32.2837
1718634536169.836914,0,131.619,0,-33.1837
1718634536178.836670,0,132.03,0,-34.1673
1718634536187.836426,0,133.397,0,-35.9673
1718634536196.836182,0,134.489,0,-37.7672
1718634536205.835938,0,135.154,0,-34.4738
1718634536214.835693,0,135.789,0,-30.4239
1718634536223.835449,0,136.973,0,-30.1671
1718634536232.835205,0,137.63,0,-31.967
1718634536241.834961,0,138.413,0,-32.8083
1718634536250.834717,0,139.254,0,-32.3583
1718634536259.834473,0,139.889,0,-32.3669
1718634536268.834229,0,141.072,0,-34.1668
1718634536277.833984,0,141.989,0,-35.9668
1718634536286.833740,0,143.172,0,-35.1166
1718634536295.833496,0,143.57,0,-34.2167
1718634536304.833252,0,144.213,0,-33.3167
1718634536313.833008,0,144.989,0,-32.4167
1718634536322.832764,0,145.783,0,-32.7249
1718634536331.832520,0,146.942,0,-34.0749
1718634536340.832275,0,147.789,0,-34.7168
1718634536349.831787,0,148.842,0,-33.8168
1718634536358.831543,0,149.754,0,-32.9604
1718634536367.831299,0,150.259,0,-32.5318
1718634536376.831055,0,151.242,0,-32.1033
1718634536385.830811,0,152.218,0,-33.4381
1718634536394.830566,0,152.824,0,-35.3328
1718634536403.830322,0,153.907,0,-34.8339
1718634536412.830078,0,155.113,0,-33.034
1718634536421.829834,0,156.083,0,-31.8176
1718634536430.829590,0,156.4,0,-31.3891
1718634536439.829346,0,157.112,0,-31.1244
1718634536448.829102,0,158.277,0,-32.4744
1718634536457.828857,0,158.57,0,-33.8243
1718634536466.828613,0,159.342,0,-32.0428
1718634536475.828369,0,160.512,0,-29.7929
1718634536484.828125,0,161.289,0,-29
1718634536493.827881,0,162.212,0,-29
1718634536502.827637,0,162.47,0,-29
1718634536511.827393,0,163.63,0,-29
1718634536520.827148,0,164.753,0,-29.1827
1718634536529.826660,0,165.712,0,-30.0827
1718634536538.826416,0,166.488,0,-30.9826
1718634536547.826172,0,167.412,0,-28.4782
1718634536556.825928,0,168.447,0,-25.9069
1718634536565.825684,0,168.8,0,-26.8397
1718634536574.825439,0,169.641,0,-29.6817
1718634536583.825195,0,170.683,0,-31.7238
1718634536592.824951,0,171.129,0,-33.0737
1718634536601.824707,0,171.912,0,-33.1929
1718634536610.824463,0,172.559,0,-30.6216
1718634536619.824219,0,173.412,0,-28.0502
1718634536628.823975,0,174.382,0,-29.8577
1718634536637.823730,0,174.829,0,-31.7524
1718634536646.823486,0,175.547,0,-31.6088
