TimeStamp,D1_Commanded_Torque,IVT_Result_I,D2_Motor_Speed,D1_DC_Bus_Voltage
1718626778089.809326,16.5,-4109.95,1039.58,509.385
1718626778098.808838,17.3549,-4075.79,1039.42,509.585
1718626778107.808105,18.1,-4151.39,1040.85,509.235
1718626778116.807373,18.1,-4226.98,1042,509.235
1718626778125.806885,18.1,-4229.19,1042.42,509.296
1718626778134.806152,16.9252,-4220.19,1042.58,509.469
1718626778143.805420,15.9,-4148.98,1041.15,510.016
1718626778152.804932,16.2203,-4023.46,1036.62,509.119
1718626778161.804199,16.0196,-3911.63,1029.89,509.297
1718626778170.803467,15.6,-3818.48,1025.73,509.003
1718626778179.802979,15.6,-3734.21,1024.85,509.635
1718626778188.802246,15.6,-3685.36,1026,509.634
1718626778197.801514,15.6,-3636.51,1026.84,510.247
1718626778206.801025,15.6,-3680.5,1029.69,509.816
1718626778215.800293,16.4,-3738.76,1034.53,509.869
1718626778224.799561,16.1934,-3839.13,1039.27,509.551
1718626778233.799072,15.4,-3953.12,1039.31,509.729
1718626778242.798340,15.8798,-3992.22,1034.05,510.283
1718626778251.797607,16.3,-3928.78,1027.05,509.933
1718626778260.797119,16.0335,-3858.86,1022.58,510.252
1718626778269.796387,15.8,-3763.02,1020.73,509.88
1718626778278.795654,15.8,-3667.18,1019.84,510.4
1718626778287.795166,15.8,-3651.37,1022.69,511.117
1718626778296.794434,15.8533,-3637.42,1028.37,511.425
1718626778305.793701,16.2196,-3711.64,1034.69,510.5
1718626778314.793213,16.5,-3814.49,1038.69,510.795
1718626778323.792480,16.1805,-3897.35,1041.42,510.399
1718626778332.791748,15.9,-3952.77,1041.58,509.806
1718626778341.791260,15.9,-3964.2,1039.31,510.079
1718626778350.790527,15.9,-3877.81,1034.47,510.3
1718626778359.789795,15.5275,-3791.21,1028.47,510.389
1718626778368.789307,15.5193,-3702.51,1023.74,509.842
1718626778377.788574,15.8,-3613.8,1023.68,510.537
1718626778386.788086,16.066,-3637.37,1027.26,510.616
1718626778395.787354,16.3,-3697.53,1030.26,511.263
1718626778404.786621,16.3,-3794.52,1033.26,510.421
1718626778413.786133,16.3,-3911.96,1035.42,510.11
1718626778422.785400,16.3,-3975.13,1036,510.021
1718626778431.784668,16.3,-3963.56,1033.06,510.383
1718626778440.784180,16.0874,-3948.54,1025.64,510.801
1718626778449.783447,16.5378,-3897.39,1018.9,509.994
1718626778458.782715,17.1,-3846.24,1017.26,509.812
1718626778467.782227,16.7812,-3868.71,1019.42,509.378
1718626778476.781494,16.5,-3893.01,1019.58,509.522
1718626778485.780762,16.5,-3902.55,1019.84,509.588
1718626778494.780273,16.5,-3907.27,1023.1,510.022
1718626778503.779541,16.3938,-3912.78,1026.84,509.206
1718626778512.778809,16.1938,-3919.42,1025.9,509.472
1718626778521.778320,16.1,-3902.57,1022.16,510.274
1718626778530.777588,15.6222,-3833.14,1022.26,509.932
1718626778539.776855,15.2,-3763.72,1024.84,509.322
1718626778548.776367,16.5268,-3797.11,1026,509.01
1718626778557.775635,17.7,-3833.1,1028.1,509.3
1718626778566.774902,17.0633,-3901.28,1033.52,509.552
1718626778575.774414,16.5,-3980.03,1038.26,509.103
1718626778584.773682,16.6061,-4031.32,1038.74,508.545
1718626778593.772949,15.7984,-4058.32,1033.65,509.635
1718626778602.772461,15,-4013.09,1025.23,510.561
1718626778611.771729,15.2121,-3805.66,1017.9,511.2
1718626778620.770996,15.4,-3609.49,1014.58,510.865
1718626778629.770508,15.4,-3533.44,1013.58,510.903
1718626778638.769775,15.4,-3457.4,1015.09,510.804
1718626778647.769043,16.1948,-3598.88,1022.61,509.784
1718626778656.768555,16.2112,-3774.83,1033.19,509.188
1718626778665.767822,15.6,-3882.49,1038.58,509.121
1718626778674.767090,16.3945,-3951.92,1035.07,509.647
1718626778683.766602,17.1,-4011.5,1027.23,508.893
1718626778692.765869,16.7823,-4048.92,1019.07,509.091
1718626778701.765137,16.5,-4030.64,1011.65,509.344
1718626778710.764648,15.7059,-3784.05,1004.91,509.933
1718626778719.763916,15,-3537.47,1002.84,509.993
1718626778728.763184,15,-3472.58,1008.6,510.191
1718626778737.762695,15.5821,-3412.58,1018.76,510.109
1718626778746.761963,16.1,-3506.82,1027.76,510.275
1718626778755.761230,16.1,-3687.7,1036.76,509.849
1718626778764.760742,16.1,-3852.38,1044.09,509.584
1718626778773.760010,16.1,-3994.47,1044.49,509.324
1718626778782.759277,16.1,-4064.36,1034.32,509.176
1718626778791.758789,15.8356,-3970.93,1018.74,509.074
1718626778800.758057,16.8159,-3877.51,1006.66,508.743
1718626778809.757568,17.9,-3866.24,1002.42,508.957
1718626778818.756836,17.0543,-3857.24,1005.09,509.285
1718626778827.756104,16.3,-3827.56,1011.34,510.049
1718626778836.755615,16.3,-3794.56,1018.92,509.292
1718626778845.754883,16.3,-3839.15,1025.09,509.325
1718626778854.754150,16.5113,-3952.99,1026.75,509.259
1718626778863.753662,16.7,-4032.69,1022.08,509.358
1718626778872.752930,16.7,-4034.94,1014.25,509.517
1718626778881.752197,15.908,-4020.6,1008.17,510.341
1718626778890.751709,15.2,-3824.41,1005.33,510.033
1718626778899.750977,15.2,-3628.23,1002.17,510.5
1718626778908.750244,15.2,-3522.34,1003.08,510.458
1718626778917.749756,15.2,-3430.99,1010.17,510.4
1718626778926.749023,15.2,-3491.42,1019.75,509.817
1718626778935.748291,15.9914,-3637.66,1026.25,509.375
1718626778944.747803,15.6977,-3757.85,1030.08,509.525
1718626778953.747070,14.8,-3841.55,1031.75,509.833
1718626778962.746338,15.3801,-3893.62,1026.67,509.918
1718626778971.745850,15.9,-3814.33,1017.01,509.274
1718626778980.745117,15.4255,-3735.05,1006.67,510.001
1718626778989.744385,15,-3612.32,1001.58,509.633
1718626778998.743896,15.7906,-3482.54,1003.5,509.559
1718626779007.743164,16.5,-3560.59,1009.91,509.341
1718626779016.742432,16.5,-3708.18,1017.74,509.31
1718626779025.741943,15.6043,-3798.32,1026.33,508.533
1718626779034.741211,14.8,-3836.89,1031.42,509.291
1718626779043.740479,15.116,-3856.55,1027.84,510.032
1718626779052.739990,15.4,-3797.34,1016.39,510.001
1718626779061.739258,15.213,-3729.43,1002.89,509.632
1718626779070.738525,15,-3564.3,993.338,509.56
1718626779079.738037,14.6841,-3399.16,989.754,509.257
1718626779088.737305,14.8211,-3312.63,989.661,510.108
1718626779097.736572,15.2,-3238.92,996.152,510.4
1718626779106.736084,14.6738,-3252.78,1007.81,509.943
1718626779115.735352,14.2,-3345.47,1019.74,509.923
1718626779124.734619,14.2,-3432.15,1026.66,510.51
1718626779133.734131,14.2,-3505.05,1028.59,509.934
1718626779142.733398,14.7259,-3577.1,1026.34,509.783
1718626779151.732666,15.2,-3639.64,1020.27,509.651
1718626779160.732178,14.9897,-3702.19,1009.61,509.549
1718626779169.731445,14.8,-3554.82,999.098,509.817
1718626779178.730713,14.8,-3373.04,995.415,510.032
1718626779187.730225,13.5386,-3213.41,998.487,510.251
1718626779196.729492,12.4,-3066.42,1003.66,510.522
1718626779205.728760,13.0525,-2983.53,1007.66,510.613
1718626779214.728271,13.8,-3047.95,1014.14,510.121
1718626779223.727539,13.8,-3125.65,1023.73,510.172
1718626779232.727051,14.2202,-3259.3,1028.17,509.621
1718626779241.726318,14.6,-3392.94,1024.93,510.334
1718626779250.725586,14.39,-3472.91,1018.27,510.224
1718626779259.725098,14.2,-3551.21,1009.27,509.945
1718626779268.724365,13.885,-3438.75,998.207,510.376
1718626779277.723633,13.6,-3261.77,986.69,511.321
1718626779286.723145,13.495,-3099.61,982,510.707
1718626779295.722412,13.4,-2958.46,985.309,510.38
1718626779304.721680,13.6099,-2894.02,992.481,510.286
1718626779313.721191,13.6951,-3006.51,999.308,511.152
1718626779322.720459,13.6,-3117.31,1008.13,510.511
1718626779331.719727,13.6,-3208.59,1016.89,509.852
1718626779340.719238,13.6,-3299.87,1018.93,510.285
1718626779349.718506,13.6,-3326.54,1013.11,510.987
1718626779358.717773,13.6,-3331.27,1005.28,510.648
1718626779367.717285,13.3903,-3251.53,998.348,510.752
1718626779376.716553,13.6192,-3123.29,993.109,510.73
1718626779385.715820,14,-3057.73,989,510.746
1718626779394.715332,14.4191,-3081.3,992.715,510.472
1718626779403.714600,14.8,-3113.33,1003.78,510.175
1718626779412.713867,14.5905,-3243.37,1016.13,510.362
1718626779421.713379,14.4,-3373.41,1023.65,511.062
1718626779430.712646,14.4,-3482.62,1025.17,510.249
1718626779439.711914,14.4,-3588.36,1021.53,510.363
1718626779448.711426,13.9812,-3560.46,1012.64,509.59
1718626779457.710693,15.5366,-3455.62,999.228,510.382
1718626779466.709961,17.3,-3429.43,988.939,509.747
1718626779475.709473,15.9918,-3515.38,989.297,509.647
1718626779484.708740,14.8,-3570.05,995.483,509.618
1718626779493.708008,14.8927,-3491.3,999.693,510.459
1718626779502.707520,15,-3412.56,1004.65,510.194
1718626779511.706787,15,-3498.31,1009.06,509.447
1718626779520.706055,15.3137,-3589.59,1011.18,509.706
1718626779529.705566,15.6,-3652.73,1007.12,510.382
1718626779538.704834,14.7636,-3699.62,999.707,510.035
1718626779547.704102,14,-3618.51,994.177,510.059
1718626779556.703613,14.8362,-3420.52,991.354,509.905
1718626779565.702881,15.6,-3321.64,990.234,510.213
1718626779574.702148,16.0702,-3453.63,995.291,509.499
1718626779583.701660,16.5,-3585.62,1005.35,509.554
1718626779592.700928,16.0299,-3696.7,1015.06,508.899
1718626779601.700195,16.3834,-3807.06,1017.59,509.283
1718626779610.699707,17.1,-3917.32,1014.94,509.551
1718626779619.698975,16.4735,-4027.56,1009.53,510.419
1718626779628.698242,15.9,-3994.19,1001.93,509.916
1718626779637.697754,16.4547,-3877.63,990.953,510.184
1718626779646.697021,17.1,-3791.17,981.357,509.629
1718626779655.696533,17.1,-3775.07,982.286,509.32
1718626779664.695801,17.9348,-3794.47,989.875,508.898
1718626779673.695068,18.7,-3966.81,997.285,509.284
1718626779682.694580,17.6568,-4139.15,1004.46,509.262
1718626779691.693848,16.7,-4173.57,1008.82,509.556
1718626779700.693115,16.4914,-4203.13,1006.72,508.651
1718626779709.692627,16.3,-4117.23,996.666,508.931
1718626779718.691895,16.4043,-3964.24,984.898,509.22
1718626779727.691162,16.5,-3818.63,978.59,510.031
1718626779736.690674,16.5,-3683.64,978,509.746
1718626779745.689941,15.8226,-3567.49,980.87,509.854
1718626779754.689209,15.2,-3532.85,988.279,509.746
1718626779763.688721,15.8773,-3498.2,997.099,509.772
1718626779772.687988,16.5,-3674.67,1005.05,509.997
1718626779781.687256,16.5,-3858.7,1008.41,509.935
1718626779790.686768,16.5,-3964.51,1007.36,509.26
1718626779799.686035,17.0207,-4043.25,1003.36,509.722
1718626779808.685303,17.2918,-4055.12,997.724,509.747
1718626779817.684814,17.1,-4005.41,991.772,510.09
1718626779826.684082,17.2041,-3959.24,992.047,509.264
1718626779835.683350,17.3,-3928.45,999.911,509.818
1718626779844.682861,18.3406,-3920.66,1009.86,508.482
1718626779853.682129,19.3,-4192.88,1015.64,508.273
1718626779862.681396,18.4678,-4465.11,1016.36,508.414
1718626779871.680908,17.7,-4481.59,1010.32,508.85
1718626779880.680176,18.116,-4454.17,998.457,508.364
1718626779889.679443,18.188,-4351.35,983.685,508.682
1718626779898.678955,17.9,-4178.94,973.547,509.168
1718626779907.678223,17.2762,-3996.08,972.452,509.414
1718626779916.677490,16.7,-3798.1,978.043,509.572
1718626779925.677002,16.7,-3659.6,984.268,509.951
1718626779934.676270,16.7,-3780.88,993.902,509.545
1718626779943.675537,17.9468,-3902.15,1004.68,509.287
1718626779952.675049,19.6195,-4239.67,1010,508.645
1718626779961.674316,20.1,-4614.49,1007.55,508.224
1718626779970.673584,19.9961,-4768.4,1000.33,507.549
1718626779979.673096,19.9,-4792.83,990.919,508.037
1718626779988.672363,19.6923,-4746.14,980.104,508.861
1718626779997.671631,19.5,-4531.11,972.184,509.584
1718626780006.671143,19.7076,-4360.85,975.487,509.216
1718626780015.670410,19.9,-4386.94,988.525,509.747
1718626780024.669678,20.3151,-4413.04,1003.3,509.085
1718626780033.669189,20.5962,-4678.41,1015.08,509.052
1718626780042.668457,20.5,-4952.89,1021.41,508.563
1718626780051.667725,20.1888,-5036.73,1019.55,508.026
1718626780060.667236,19.9,-5053.91,1009.4,507.959
1718626780069.666504,19.9,-4990.15,992.667,508.604
1718626780078.666016,19.9,-4734.17,978.334,507.992
1718626780087.665283,20.3147,-4532.41,973,509
1718626780096.664551,20.389,-4459.52,975.85,509.285
1718626780105.664063,20.1,-4401.39,985.293,509.537
1718626780114.663330,20.1,-4528.67,998.291,509.381
1718626780123.662598,20.1,-4655.94,1009.66,508.89
1718626780132.662109,20.1,-4800.85,1014.19,508.244
1718626780141.661377,20.1,-4951.95,1009.34,508.356
1718626780150.660645,18.65,-4791.2,998.712,508.854
1718626780159.660156,17.3,-4446.52,985.713,509.856
1718626780168.659424,19.1638,-4263.78,975.154,509.297
1718626780177.658691,20.2788,-4317.35,973.439,509.122
1718626780186.658203,19.7,-4374.55,983.097,509.097
1718626780195.657471,20.114,-4477.81,997.283,509.003
1718626780204.656738,20.5,-4581.06,1008.66,509.097
1718626780213.656250,21.0484,-4839.33,1014.81,508.313
1718626780222.655518,21.7,-5103.74,1014.38,507.681
1718626780231.654785,21.7,-5214.44,1007.94,507.8
1718626780240.654297,21.2863,-5234.24,995.91,508.044
1718626780249.653564,20.9,-5145.71,982.616,508.928
1718626780258.652832,21.174,-4898.68,974.668,509.335
1718626780267.652344,21.5,-4693.12,975.217,508.8
1718626780276.651611,21.1899,-4671.97,980.652,508.719
1718626780285.650879,20.9,-4650.82,990.868,508.681
1718626780294.650391,20.6933,-4769.81,1001.65,508.192
1718626780303.649658,20.5,-4894.45,1007.41,507.665
1718626780312.648926,21.4298,-5032.05,1005.97,508.2
1718626780321.648438,20.9571,-5174.25,1000.16,508.727
1718626780330.647705,19.7,-5109.38,992.758,509.135
1718626780339.646973,20.1131,-4850.65,983.137,508.884
1718626780348.646484,20.5,-4655.02,973.974,509.3
1718626780357.645752,21.0469,-4610.88,973.025,509.016
1718626780366.645020,21.7,-4566.74,982.48,508.438
1718626780375.644531,21.9064,-4776.11,997.264,508.524
1718626780384.643799,21.6872,-4995.88,1009.05,508.231
1718626780393.643066,21.3,-5144.03,1015.81,507.788
1718626780402.642578,21.6095,-5279.47,1014.98,508.719
1718626780411.641846,21.9,-5313.07,1005.93,508.681
1718626780420.641113,22.1063,-5286.08,990.931,508.112
1718626780429.640625,22.3,-5212.66,979.168,507.788
1718626780438.639893,22.1969,-5027.46,976.213,508.112
1718626780447.639160,22.1,-4885.92,980.83,508.151
1718626780456.638672,22.2031,-4940.36,989.447,508.73
1718626780465.637939,22.5061,-4994.81,1000.85,508.108
1718626780474.637207,22.7,-5203.47,1011.64,508.613
1718626780483.636719,21.8757,-5418.6,1014.98,507.842
1718626780492.635986,21.1,-5417.56,1007.15,507.836
1718626780501.635498,21.5544,-5287.52,993.941,508.189
1718626780510.634766,22.1,-5150.5,982.577,508.975
1718626780519.634033,22.1,-5003.2,977.789,508.725
1718626780528.633545,22.5119,-4923.33,978.019,508.814
1718626780537.632813,22.9,-5006.47,985.844,508.405
1718626780546.632080,23.3632,-5089.6,998.65,508.412
1718626780555.631592,23.8,-5357.56,1009.02,507.786
1718626780564.630859,23.8,-5633.39,1011.6,507.953
1718626780573.630127,23.8,-5741.14,1008.18,507.466
1718626780582.629639,23.7486,-5788.84,1000.37,507.995
1718626780591.628906,23.7,-5731.69,990.161,507.544
1718626780600.628174,23.9571,-5575.55,980.178,507.958
1718626780609.627686,23.4287,-5423.35,978.015,507.681
1718626780618.626953,22.7,-5280.71,984.627,507.518
1718626780627.626221,22.8028,-5154.51,993.626,507.463
1718626780636.625732,22.9,-5248.11,1002.63,507.557
1718626780645.625000,22.0844,-5341.7,1010.01,507.343
1718626780654.624268,21.1,-5376.33,1011.79,507.718
1718626780663.623779,22.7954,-5400.33,1006.38,507.743
1718626780672.623047,23.3213,-5416.38,998.585,508.239
1718626780681.622314,22.3,-5424.91,993.39,508.523
1718626780690.621826,22.5054,-5364.63,989.793,508.696
1718626780699.621094,22.7,-5202.19,988,508.645
1718626780708.620361,22.7,-5079.11,990.816,509.297
1718626780717.619873,22.7,-5135.25,998.62,507.877
1718626780726.619141,21.9815,-5191.39,1005.61,507.301
1718626780735.618408,21.3,-5157.9,1005.59,507.922
1718626780744.617920,20.7869,-5108.16,999.588,508.239
1718626780753.617188,20.0948,-4949.42,993.99,508.402
1718626780762.616455,19.9,-4751.44,990.598,508.679
1718626780771.615967,18.8742,-4551.28,989.598,508.963
1718626780780.615234,17.9,-4347.9,989.803,509.859
1718626780789.614502,15.8668,-4086.51,992.205,510.022
1718626780798.614014,13.4,-3559.8,993.197,510.8
1718626780807.613281,6.53134,-3016.96,987.985,511.242
1718626780816.612549,5.84256,-2253.31,977.183,512.663
1718626780825.612061,11.4,-1489.63,969.197,513.118
1718626780834.611328,5.55898,-1292.98,965.994,512.261
1718626780843.610596,0,-1301.12,960.593,511.898
1718626780852.610107,0,-1187.82,954.994,512.123
1718626780861.609375,0,-893.209,949.594,513.599
1718626780870.608643,0,-599.741,942.792,513.42
1718626780879.608154,0,-309.057,935.194,513.921
1718626780888.607422,0,-28.9798,929.397,513.719
1718626780897.606689,0,104.659,921.79,513.742
1718626780906.606201,0,238.302,911.195,515.3
1718626780915.605469,0,296.267,906.599,514.419
1718626780924.604980,0,340.364,905.599,513.981
1718626780933.604248,6.34363,205.966,910.607,514.339
1718626780942.603516,12.4,-36.5647,936.617,513.26
1718626780951.603027,12.2977,-402.128,984.618,513.039
1718626780960.602295,5.96133,-951.94,1032.61,512.38
1718626780969.601563,0,-1473.11,1063.6,512.34
1718626780978.601074,5.82803,-1594.36,1078.2,512.04
1718626780987.600342,11.4,-1715.62,1088.2,512.54
1718626780996.599609,11.4,-2412.84,1103.6,510.8
1718626781005.599121,11.4,-3136.85,1121,509.74
1718626781014.598389,5.57537,-2941.89,1130,510.46
1718626781023.597656,0,-2412.57,1108.81,511.62
1718626781032.597168,0,-1904.55,1040.63,512.319
1718626781041.596436,0,-1449.09,953.632,513.56
1718626781050.595703,0,-1006.12,887.421,512.82
1718626781059.595215,0,-593.939,857.005,513.379
1718626781068.594482,0,-197.11,848.204,514.56
1718626781077.593750,0,-17.125,840.406,514.201
1718626781086.593262,0,162.865,834.601,513.579
1718626781095.592529,6.12337,125.297,834.798,514
1718626781104.591797,13.1224,8.30664,851.165,513.84
1718626781113.591309,14.2,-305.654,907.519,512.922
1718626781122.590576,14.6081,-808.713,992.709,511.78
1718626781131.589844,15,-1652.47,1068.53,510.842
1718626781140.589355,15,-3339.42,1119.95,508.862
1718626781149.588623,15,-4930.69,1158.75,507.76
1718626781158.587891,15.3059,-5155.22,1192.56,508
1718626781167.587402,15.6,-5379.76,1209.6,507.721
1718626781176.586670,15.7019,-5764.75,1176.72,506.742
1718626781185.585938,15.3924,-6179.61,1074.21,507.852
1718626781194.585449,15,-5340.4,945.991,510.88
1718626781203.584717,15.9679,-3734.67,860.661,511.757
1718626781212.583984,16.9,-2545.8,843.38,513.179
1718626781221.583496,16.7981,-2391.86,856.769,512.366
1718626781230.582764,16.7,-2351.89,878.943,510.619
1718626781239.582031,16.3945,-2845.95,910.134,510.681
1718626781248.581543,16.6091,-3340.03,943.928,509.903
1718626781257.580811,17.1,-3655.56,979.721,509.597
1718626781266.580078,16.3367,-3962.4,1017.91,509.346
1718626781275.579590,15.6,-4109.69,1055.13,508.873
1718626781284.578857,15.6,-4159.18,1086.13,510.681
1718626781293.578125,15.6,-4267.34,1111.35,509.745
1718626781302.577637,16.0578,-4464.38,1126.78,508.521
1718626781311.576904,16.5,-4681.45,1112.72,508.241
1718626781320.576172,16.3983,-4948.43,1050.43,508.159
1718626781329.575684,15.9441,-5215.41,960.257,509.234
1718626781338.574951,15.6,-4027.06,879.564,511.453
1718626781347.574463,16.0574,-2766.65,841.617,512.979
1718626781356.573730,16.5,-2531.4,843.162,512.187
1718626781365.572998,16.8049,-2489.11,860.528,510.641
1718626781374.572510,17.1,-2775.24,887.305,510.4
1718626781383.571777,17.4048,-3263.35,918.303,509.963
1718626781392.571045,17.7,-3687.97,950.491,509.379
