Time (s),Velocity (m/s),Torque Commanded (Nm),Brake Commanded (N),Pack Voltage (V),Discharge (Wh),Base Speed (m/s),Kv,Motor Power (W),Iq Current (A)
0.014080346233513829,17.755245208740234,141.35395313975303,0.0,587.9944490075493,0.12992632550705333,40.498832940739966,9.140340002461777,33218.98226565599,164.51810188518743
0.028112179499295842,17.816631317138672,140.86465191757713,0.0,587.9889189500196,0.25940290688986156,40.49853816988715,9.140359439085202,33218.44581169432,163.948617222506
0.04209623725522969,17.877500534057617,140.37947077467072,0.0,587.9834096721229,0.3884335311437537,40.49837013435349,9.14040715697548,33217.12877772591,163.38392781037095
0.05603323939407551,17.9378604888916,139.8983488980557,0.0,587.9779210203125,0.5170219293674488,40.49832566794685,9.140482444699128,33215.05076870419,162.82396287017656
0.06992388868273505,17.997718811035156,139.42122547475387,0.0,587.9724528428004,0.6451717767630559,40.498401691118765,9.140584610318651,33212.23083508611,162.26865162331688
0.08376887118637502,18.057083129882812,138.9480396917871,0.0,587.9670049895751,0.772886692636074,40.498595209879205,9.140712981148557,33208.687480969114,161.7179232911861
0.09756885667802846,18.1159610748291,138.47873073617725,0.0,587.9615773124185,0.9001702403953921,40.498903314715825,9.14086690351232,33204.438672104974,161.17170709517836
0.11132450047788234,18.174358367919922,138.0306133736141,0.0,587.9561688552984,1.0270418984196124,40.498652849929414,9.140894455931218,33203.67810716684,160.6501552299978
0.1250364366266582,18.232290267944336,137.6029322356698,0.0,587.9507786970277,1.1535204507859609,40.497859317615415,9.140799148225177,33206.30898354239,160.15238854244626
0.1387052784000536,18.289772033691406,137.17922678728226,0.0,587.9454066826723,1.2796095517731048,40.49714900328382,9.14072234004931,33208.42914702656,159.65924905409946
0.15233162588771657,18.34680938720703,46.77416230083067,0.0,587.9433091268081,1.322602300836225,43.61313655214858,9.844075537748408,11358.428718140522,54.43920193299659
0.16591606348171897,18.403411865234375,136.35415323321925,0.0,587.9379713967462,1.4479330305661713,40.495776775016004,9.140528203765758,33213.78775570429,158.69896791575798
